station_id,station_name,line_code,line_name,line_name_raw,name_en,is_transfer,transfer_line_name,lat,lng,operator,address
1916,소요산역,I4102,1호선,경원선,Soyosan,False,,37.948608,127.061007,한국철도공사,경기도 동두천시 평화로 2925(상봉암동 126)
1915,동두천역,I4102,1호선,경원선,Dongducheon,False,,37.927569,127.054825,한국철도공사,경기도 동두천시 평화로 2687(동두천동 245-210)
1914,보산역,I4102,1호선,경원선,Bosan,False,,37.914268,127.057134,한국철도공사,경기도 동두천시 평화로 2539(보산동)
1913,동두천중앙역,I4102,1호선,경원선,Dongducheon jungang,False,,37.901818,127.056528,한국철도공사,경기도 동두천시 동두천로 228(생연동 682)
1912,지행역,I4102,1호선,경원선,Jihaeng,False,,37.892361,127.055734,한국철도공사,경기도 동두천시 평화로 2285(지행동)
1911,덕정역,I4102,1호선,경원선,Deokjeong,False,,37.843216,127.061511,한국철도공사,경기도 양주시 화합로 1356
1910,덕계역,I4102,1호선,경원선,Deokgye,False,,37.818761,127.056676,한국철도공사,경기도 양주시 고덕로 139번길 317
1909,양주역,I4102,1호선,경원선,Yangju,False,,37.774281,127.044719,한국철도공사,경기도 양주시 평화로 919(남방동 94-1)
1908,녹양역,I4102,1호선,경원선,Nogyang,False,,37.759416,127.042272,한국철도공사,경기도 의정부시 평화로 757(녹양동 973)
1907,가능역,I4102,1호선,경원선,Ganeung,False,,37.748362,127.044251,한국철도공사,경기도 의정부시 평화로 633
1906,의정부역,I4102,1호선,경원선,Uijeongbu,False,,37.73873,127.045891,한국철도공사,경기도 의정부시 평화로 525
1905,회룡역,I4102,1호선,경원선,Hoeryong,True,의정부,37.724037,127.047319,한국철도공사,경기도 의정부시 평화로 363
1904,망월사역,I4102,1호선,경원선,Mangwolsa,False,,37.710499,127.047361,한국철도공사,경기도 의정부시 평화로 221
1903,도봉산,I4102,1호선,경원선,Dobongsan,True,수도권 도시철도 7호선,37.689603,127.046047,한국철도공사,서울시 도봉구 도봉로 964-33
1902,도봉역,I4102,1호선,경원선,Dobong,False,,37.679441,127.045521,한국철도공사,서울시 도봉구 도봉로 170길 2
1901,방학역,I4102,1호선,경원선,Banghak,False,,37.667471,127.044295,한국철도공사,서울시 도봉구 도봉로 150다길 3
1022,창동,I4102,1호선,경원선,Chang-dong,True,수도권 광역철도 4호선,37.653181,127.047663,한국철도공사,서울시 도봉구 마들로 11길 77(창1동 135-86)
1021,녹천역,I4102,1호선,경원선,Nokcheon,False,,37.644599,127.051406,한국철도공사,서울시 도봉구 덕릉로 376(창동)
1020,월계역,I4102,1호선,경원선,Wolgye,False,,37.633114,127.058835,한국철도공사,서울시 노원구 월계로 53길 40(월계2동 261)
1019,광운대역,I4102,1호선,경원선,Kwangwoon Univ.,True,경춘선,37.62357,127.06181,한국철도공사,서울시 노원구 석계로 98-2(광운대역)
1018,석계,I4102,1호선,경원선,Seokgye,True,6호선,37.615206,127.065594,한국철도공사,서울시 노원구 화랑로 341(월계동 36-4)
1017,신이문역,I4102,1호선,경원선,Sinimun,False,,37.601829,127.067347,한국철도공사,서울시 동대문구 한천로 472(이문로 7)
1016,외대앞역,I4102,1호선,경원선,Hankuk Univ. of Foreign Studies,False,,37.596157,127.063572,한국철도공사,서울시 동대문구 휘경로 27(이문동 360-5)
1015,회기역,I4102,1호선,경원선,Hoegi,True,"경의중앙선, 경춘선",37.589602,127.057936,한국철도공사,서울시 동대문구 회기로196(휘경동 317-101)
1014,청량리역,I4102,1호선,경원선,Cheongnyangni,True,"1호선, 경춘선, 분당선",37.580543,127.048077,한국철도공사,서울시 동대문구 왕산로 214
0124,청량리역,I4101,1호선,1호선,Cheongnyangni (University of Seoul),True,수도권  광역철도 분당+수도권  광역철도 경춘+수도권  광역철도 경의중앙,37.580148,127.045063,서울교통공사,서울특별시 동대문구 왕산로 지하205(전농동)
0125,제기동,I4101,1호선,1호선,Jegidong,False,,37.578116,127.034902,서울교통공사,서울특별시 동대문구 왕산로 지하93(제기동)
0126,신설동,I4101,1호선,1호선,Sinseoldong,True,수도권  도시철도 2호선,37.576117,127.02471,서울교통공사,서울특별시 동대문구 왕산로 지하1(신설동)
0127,동묘앞,I4101,1호선,1호선,Dongmyo,True,수도권  도시철도 6호선,37.573265,127.016459,서울교통공사,서울특별시 종로구 종로 359(숭인동)
0128,동대문,I4101,1호선,1호선,Dongdaemun,True,수도권  광역철도 4호선,37.571646,127.01069,서울교통공사,서울특별시 종로구 종로 지하302(창신동)
0129,종로5가,I4101,1호선,1호선,Jongno 5(o)ga,False,,37.570971,127.0019,서울교통공사,서울특별시 종로구 종로 지하216(종로5가)
0130,종로3가,I4101,1호선,1호선,Jongno 3(sam)ga,True,수도권  광역철도 3호선+수도권  도시철도 5호선,37.570429,126.992095,서울교통공사,서울특별시 종로구 종로 지하129(종로3가)
0131,종각,I4101,1호선,1호선,Jonggak,False,,37.570203,126.983116,서울교통공사,서울특별시 종로구 종로 지하55(종로1가)
0132,시청,I4101,1호선,1호선,City Hall,True,수도권  도시철도 2호선,37.565211,126.977207,서울교통공사,서울특별시 중구 세종대로 지하101(정동)
0133,서울역,I4101,1호선,1호선,Seoul Station,True,수도권  광역철도 4호선+수도권  광역철도 경의중앙+수도권  광역철도 공항,37.55585,126.972103,서울교통공사,서울특별시 중구 세종대로 지하2(남대문로 5가)
1002,남영역,I4101,1호선,경부선,Namyeong,False,,37.540597,126.971171,한국철도공사,서울시 용산구 한강대로 77길 25(갈월동)
1003,용산역,I4101,1호선,경부선,Yongsan,True,경의중앙선,37.52989,126.964775,한국철도공사,서울시 용산구 한강대로 23길 55(한강로 3가 40-999)
1004,노량진,I4101,1호선,경부선,Noryangjin,True,서울 도시철도 9호선,37.514072,126.941671,한국철도공사,서울시 동작구 노량진로 151
1005,대방역,I4101,1호선,경부선,Daebang,True,수도권 경량도시철도 신림선,37.513392,126.926407,한국철도공사,서울시 영등포구 여의대방로 300
1032,신길,I4101,1호선,경부선,Singil,True,수도권 도시철도 5호선,37.517018,126.917743,한국철도공사,서울시 영등포구 영등포로 327
1006,영등포역,I4101,1호선,경부선,Yeongdeungpo,False,,37.515756,126.907411,한국철도공사,서울시 영등포구 경인로 846(영등포동 1가 618-496)
1007,신도림,I4101,1호선,경부선,Sindorim,True,수도권 도시철도 2호선,37.508983,126.891513,한국철도공사,서울시 구로구 새말로 117-21
1701,구로역,I4101,1호선,경부선,Guro,False,,37.503178,126.882037,한국철도공사,서울시 구로구 구로중앙로 174
1702,가산디지털단지,I4101,1호선,경부선,Gasan Digital Complex,True,수도권 도시철도 7호선,37.481568,126.882628,한국철도공사,서울시 금천구 벚꽃로 309
1714,독산역,I4101,1호선,경부선,Doksan,False,,37.465994,126.889508,한국철도공사,서울시 금천구 벚꽃로 115
1703,금천구청역,I4101,1호선,경부선,Geumcheon-gu Office,False,,37.45576,126.894344,한국철도공사,서울시 금천구 시흥대로 63길 91
1704,석수역,I4101,1호선,경부선,Seoksu,False,,37.435161,126.902233,한국철도공사,경기도 안양시 만안구 경수대로 1431
1705,관악역,I4101,1호선,경부선,Gwanak,False,,37.419578,126.908476,한국철도공사,경기도 안양시 만안구 경수대로 1273번길 46
1706,안양역,I4101,1호선,경부선,Anyang,False,,37.401929,126.922647,한국철도공사,경기도 안양시 만안구 만안로 232
1707,명학역,I4101,1호선,경부선,Myeonghak,False,,37.384435,126.935579,한국철도공사,경기도 안양시 만안구 만안로 20
1708,금정역,I4101,1호선,경부선,Geumjeong,True,안산과천선,37.371957,126.943411,한국철도공사,경기도 군포시 군포로 750
1709,군포역,I4101,1호선,경부선,Gunpo,False,,37.353732,126.948517,한국철도공사,경기도 군포시 군포역1길 27
1729,당정역,I4101,1호선,경부선,Dangjeong,False,,37.34338,126.948388,한국철도공사,경기도 군포시 당정역로 91
1710,의왕역,I4101,1호선,경부선,Uiwang,False,,37.320648,126.948099,한국철도공사,경기도 의왕시 철도박물관로 66(삼동)
1711,성균관대역,I4101,1호선,경부선,Sungkyunkwan Univ.,False,,37.300344,126.970861,한국철도공사,경기도 수원시 장안구 서부로 2149
1712,화서역,I4101,1호선,경부선,Hwaseo,False,,37.28399,126.989581,한국철도공사,경기도 수원시 팔달구 덕영대로 692
1713,수원역,I4101,1호선,경부선,Suwon,True,수인선,37.266162,126.999821,한국철도공사,경기도 수원시 팔달구 덕영대로 924
1715,세류역,I4101,1호선,경부선,Seryu,False,,37.244102,127.013772,한국철도공사,경기도 수원시 권선구 정조로 393-1
1716,병점역,I4101,1호선,경부선,Byeongjeom,False,,37.206821,127.033268,한국철도공사,경기도 화성시 떡전골로 97
1717,세마역,I4101,1호선,경부선,Sema,False,,37.187288,127.043279,한국철도공사,경기도 오산시 세마역로 88
1718,오산대역,I4101,1호선,경부선,Osan College,False,,37.169401,127.063081,한국철도공사,경기도 오산시 청학로 236
1719,오산역,I4101,1호선,경부선,Osan,False,,37.145472,127.066708,한국철도공사,경기도 오산시 오산동 역광장로 59
1720,진위역,I4101,1호선,경부선,Jinwi,False,,37.109771,127.062342,한국철도공사,경기도 평택시 경기대로 1855
1721,송탄역,I4101,1호선,경부선,Songtan,False,,37.075376,127.054397,한국철도공사,경기도 평택시 신장동 송탄공원로 43
1722,서정리역,I4101,1호선,경부선,Seojeong-ri,False,,37.056459,127.052844,한국철도공사,경기도 평택시 탄현로 51
1723,평택지제역,I4101,1호선,경부선,PyeongtaekJije,False,,37.018822,127.070269,한국철도공사,경기도 평택시 경기대로 777
1724,평택역,I4101,1호선,경부선,Pyeongtaek,False,,36.990559,127.085496,한국철도공사,경기도 평택시 평택로 51
1725,성환역,I4101,1호선,경부선,Seonghwan,False,,36.915781,127.127007,한국철도공사,충남 천안시 서북구 성환읍 성환1로 237-5(성환리 449-128)
1726,직산역,I4101,1호선,경부선,Jiksan,False,,36.870921,127.143774,한국철도공사,충남 천안시 서북구 직산읍 천안대로 1471-33
1727,두정역,I4101,1호선,경부선,Dujeong,False,,36.833791,127.148905,한국철도공사,충남 천안시 서북구 두정로 289(두정동 84-1)
